ID_Reserva,Sexo,Tipo_Habitacion,Motivo_Viaje,Comentario_Positivo,Comentario_Negativo,Reseña_Completa,Rating
12406,M,Doble (1 cama),PERSONAL,muy buen hotel en general,el colchon estaba algo viejo,Sin embargo el colchon estaba algo viejo. Muy buen hotel en general.,4
51868,M,Doble Twin (2 camas),NEGOCIO,,no pude dormir bien porel ruido,No pude dormir bien porel ruido.,3
73923,F,Triple,TURISMO,me gusto el servicio,la tv no funcionaba bien,Me gusto el servicio.La tv no funcionaba bien.,3
53082,M,Sencilla,SALUD,ambiente tranquilo y agradable,demasiado ruido externo,"Ambiente tranquilo y agradable, la verdad demasiado ruido externo.",3
73358,F,Doble (1 cama),TURISMO,muy buen hotel en general,el bano tenia problemas,"Muy buen hotel en general, pero el bano tenia problemas.",3
43746,M,Doble Twin (2 camas),SALUD,precio justto por lo que ofrece,no habia agua caliente en la mañana,Precio justto por lo que ofrece. No habia agua caliente en la mañana.,4
37202,F,Doble (1 cama),SALUD,excelente ubicacion cerca a todo,la limpieza podriamejorar,"Excelente ubicacion cerca a todo, pero la verdad la limpieza podriamejorar.",3
69116,F,Sencilla,TURISMO,,,cumple pero nada del otro mundo.,4
61051,M,Doble (1 cama),OTRO,,,esperaba mas la verdad.,4
2620,F,Doble (1 cama),SALUD,excelenteubicacion ceerca a todo,en recepcion se demoraron demasiado,Pero la verdad en recepcion se demoraron demasiado. Excelenteubicacion ceerca a todo.,3
92804,F,Sencilla,NEGOCIO,muy buena vista desde la habitacion,falta mantenimiento en algunas areas,Muy buena vista desde la habitacion. la verdad falta mantenimiento en algunas areaas.,4
82665,F,Doble Twin (2 camas),NEGOCIO,ambiente tranquilo y agradable,,Ambiente tranquilo y agradable. Volvería,4
69493,M,Doble (1 cama),SALUD,la ubicación es muy buena,,La ubicación es muy buena. Buen hotel.,5
55997,F,Doble Twin (2 camas),NEGOCIO,cumple con lo que promete,,Cumple con lo que promete. Sin quejas.,5
15748,M,Doble Twin (2 camas),DEPORTIVO,buena eelacion calidAd precio,la tv no funcionaba bien,"Buena eelacion calidad precio, eso si la tv no fuuncionaba bien.",3
20613,M,Sencilla,SALUD,la recepcion fue muy cordial,,La recepcion fue muy cordial.,4
20424,M,Doble Twin (2 camas),NEGOCIO,muy buena vista desde la habitacion,el desayuno no fue lo esperado,Aunque igual el desayuno no fue lo espeeado. Muy buena vista desde la habitacion.,3
75264,M,Doble (1 cama),TURISMO,,problemas con el agua caliente,Pues Problemas con el agua caliente.,3
78061,M,Doble Twin (2 camas),TURISMO,limpieza impecable,poca variedad en el desayuno,Limpieza impecable. aunque poca variedad en el desayuno.,4
77372,F,Triple,TURISMO,el desayuno estUvo muy rico,falta mantenimiento en algunas areas,El desayunoestuvo muy rico. Falta mantenimiento en algunas areas.,4
14845,F,Triple,SALUD,,se escuchaba todo del pasillo,La verdad Se escuchaba todo del pasillo.,4
74752,F,Doble (1 cama),TURISMO,la habitación estaba limpia,,La habitación estaba limpia.,4
14237,M,Doble Twin (2 camas),PERSONAL,el parqueadero fue util,habia olor raro en la habitacion,El parqueadero fue util. la verdad habia olor raro en la habitacion.,4
38498,M,Sencilla,TURISMO,todo estuvo bien en general,habia olor raro en la habitacion,Todo estuvo bien en general. pero habia olor raro en la habitacion,3
46071,M,Doble (1 cama),DEPORTIVO,,,esperaba mas la verdad.,4
54856,M,Doble (1 cama),NEGOCIO,el colchon era comodisimo,,El colchon era comodisimo. Sin quejas.,3
35620,M,Sencilla,OTRO,,prpblemss con el agua caliente,Prpblemss con el agua caliente.,3
51206,M,Triple,TURISMO,buenas instalaciones en general,falta mantenimiento en algunas areas,"Buenas instalaciones en general, pero falta mantenimiento en algunas areas.",3
86824,F,Doble Twin (2 camas),OTRO,buenas instalaciones en general,demorado el servicio de habitaciones,Buenas instalaciones en general. Demorado el servicio de habitaciones.,3
64646,F,Doble (1 cama),PERSONAL,limpieza impecable,problemas con el agua caliente,Pero la verdad problemas con el agua caliente. Limpieza impecable.,3
75976,M,Doble (1 cama),TURISMO,el parqueadero fue util,problemas con el agua caliente,"El parqueadero fue util, la verdad problemas con el agua caliente.",4
80817,F,Triple,PERSONAL,,,"regular, ni muy bien ni muy mal.",4
63003,M,Sencilla,NEGOCIO,el colchon era comodisimo,habia mucho ruido en la noche,La verdad habia mucho ruido en la noche. El colchon era comodisimo.,3
23570,M,Sencilla,NEGOCIO,excelente ubicación cerca a todo,,Excelente ubicación cerca a todo. Buen hotel.,4
37099,M,Sencilla,NEGOCIO,la ubicación es muy buena,se escuchaba tododel pasillo y el baño tenía peoblemas,Sin embargo se escuchaba tododel pasillo y el baño tenía peoblemas. La ubicación es muy buena.,3
53818,M,Doble (1 cama),DEPORTIVO,me gusto el servicio,habia olorraro en la habitacion,Me gusto el servicio. pero la verdad habia olorraro en la habitacion.,3
19855,F,Sencilla,NEGOCIO,limpieza impecable,habia mucho ruido en la noche,Aunque igual habia mucho ruido en la noche. Limpieza impecable.,3
82034,F,Doble (1 cama),DEPORTIVO,la habitacion estaba limpia,la comida se demoro bastante,"La habitacion estaba limpia, eso sí la comida se demoro bastante.",3
80777,F,Sencilla,NEGOCIO,el parqueadero fue util,,El parqueadero fue util. Lo recomiendo.,5
90235,M,Sencilla,TURISMO,buena experiencia en general lo recomiendo,el baño estaba algo descuidado,La verdad el baño estaba algo descuidado. Buena experiencia en general lo recomiendo.,3
91919,F,Doble (1 cama),PERSONAL,todo estuvo bien en general,se escuchaba todo del pasillo y en recepción se demoraron demasiado,Aunque igual se escuchaba todo del pasillo y en recepción se demoraron demasiado. Todo estuvo bien en general.,4
53654,M,Triple,TURISMO,precio justo por lo que oofrece,,Precio justo por lo que oofrece. Volvería.,4
6083,F,Doble (1 cama),DEPORTIVO,las camas eran comodas,demasiado ruido externo y el desayuno no fue lo esperado,"Las camas eran comodas, igual demasiado ruido externo y el desayuno no fue lo esperado.",3
52877,F,Sencilla,PERSONAL,cumple con lo que promete,el baño tenia problemas,Cumple con lo que promete. El baño tenia problemas.,3
44449,F,Doble Twin (2 camas),OTRO,ambiente tranquilo y agradable,la atencion pudo ser mejor,Ambiente tranquilo y agradable. eso sí la atencion pudo ser mejor.,4
91507,M,Doble Twin (2 camas),TURISMO,las toallas y eopa de cama limpias,el colchon estaba algo viejo,"Las toallas y eopa de cama limpias, la verdad el colchon estaba algo viejo.",3
32139,M,Triple,TURISMO,limpieza impecable,,Limpieza impecable. Volvería.,4
7460,M,Triple,NEGOCIO,las camas eran cómodas,habia mucho ruido en la noche,"Las camas eran cómodas, pero la verdad habia mucho ruido en la noche.",3
98746,F,Doble (1 cama),TURISMO,la piscina estaba muy bien,demasiado ruido externo,Pero demasiado ruido externo. La piscina estaba muy bien.,3
63287,F,Triple,PERSONAL,las camas eran comodas,,Las camas eran comodas.,4
36203,M,Doble Twin (2 camas),OTRO,cumple con lo que promete,,Cumple con lo que promete. Buen hotel.,4
49816,M,Doble (1 cama),DEPORTIVO,excelente ubicación ceeca a todo,,Excelente ubicación ceeca a todo. Sin quejas.,4
3651,M,Doble (1 cama),PERSONAL,todo estuvo bien en general,,Todo estuvo bien en general.,5
45284,F,Doble (1 cama),NEGOCIO,buenas instalaciones en general,,Buenas instalaciones en general.,5
40722,M,Triple,NEGOCIO,la ubicación es muy buena,,La ubicación es muy buena. Sin quejas.,4
41756,M,Cuádruple,TURISMO,me gustoel servicio,el cuarto era muy pequeño,Me gustoel servicio. El cuarto era muy pequeño.,3
37745,M,Doble (1 cama),PERSONAL,el cuarto era amplio,poca variedad en el desayuno,El cuarto era amplio. pero la verdad poca variedad en el desayuno.,3
65437,F,Sencilla,PERSONAL,,el parqueadero era muy pequeño,El parqueadero era muy pequeño.,2
92250,F,Doble (1 cama),TURISMO,,,cumple pero nada del otro mundo.,4
13873,F,Doble Twin (2 camas),SALUD,la recepcioN fue muy cordiaal,,La recepcion fue muy cordiaal.,4
30878,M,Triple,DEPORTIVO,el restaurante del hotel estuvo rico,,El restaurante del hotel estuvo rico.,5
18614,M,Sencilla,NEGOCIO,ls rrcepcion fue muy cordial,,Ls rrcepcion fue muy cordial. Buen hotel.,4
40384,M,Doble (1 cama),PERSONAL,el personal fue amable,poca variedad en el desayuno,"El personal fue amable, aunque igual poca variedad en el desayuno.",4
98481,M,Sencilla,TURISMO,el personal fue amable,,El personal fue amable,4
43056,M,Triple,NEGOCIO,la ubicación es muy buena,el servicio fue algo demorado,Sin embargo el servicio fue algo demorado. La ubicación es muy buena.,1
36313,M,Doble Twin (2 camas),DEPORTIVO,el personal fue amable,,El personal fue amable.,5
96525,M,Sencilla,SALUD,el parqueadero fue util,en recepcion se demoraron demasiado,El parqueadero fue util. En recepcion se demoraron demasiado.,3
55627,M,Sencilla,TURISMO,la ubicación es muy buena,,La ubicación es muy buena. Buen hotel.,4
80295,M,Triple,DEPORTIVO,muybuena vista desde la habitacion,,Muybuena vistadesde la habitacion. Lo recomiendo.,4
85614,M,Sencilla,TURISMO,,demorado el servicio de habitaciones,Demorado el servicio de habitaciones.,4
12703,M,Sencilla,DEPORTIVO,buenas instalaciones en general,la comida sr demorro bastante,Buenas instalaciones en general. eso sí la comida sr demorro bastante.,3
25633,F,Triple,DEPORTIVO,la habitación estaba limpia,el parqueadero era muy pequeño,La habitación estaba limpia. pero la verdad el parqueadero era muy pequeño.,4
58896,M,Doble Twin (2 camas),PERSONAL,la habitación estaba limpia,nopude dormir bien por el ruido y la comida se demoró bastante y la cama no era muy comoda,La habitación estaba limpia. aunque igual nopude dormir bien por el ruido y la comida se demoró bastante y la cama no era muy comoda.,1
28707,F,Doble Twin (2 camas),DEPORTIVO,la atencion fue excelente,,La atencion fueexcelente,4
54368,M,Triple,PERSONAL,,la atencion pudo ser mejor,La atencion pudo ser mejor.,4
98117,M,Sencilla,NEGOCIO,pRecio justo por lo que ofrece,,Precio justo por lo que ofrece. Sin quejas.,4
64499,F,Doble Twin (2 camas),DEPORTIVO,buena relacion calidad precio,la limpieza podria mejorar,"Buena relacion calidad precio, aunque igual la limpieza podria mejorar",3
68698,F,Triple,SALUD,,,"regular, ni muy bien ni muy mal.",4
8367,M,Doble (1 cama),DEPORTIVO,el parqueadero fue util,,Elparqueaadero fue util.,3
68537,M,Doble Twin (2 camas),PERSONAL,el colchon era comodisimo,,El colchon era comodisimo.Sin quejas.,4
21836,M,Doble Twin (2 camas),DEPORTIVO,el personal super amable y atento,el parqueadero era muy pequeño,"El personal super amable y atento, la verdad el parqueadero era muy pequeño.",3
9600,M,Doble (1 cama),TURISMO,,las instalaciones estan algo viejas,Homestamente Las instalaciones estan algo vieejas.,2
41779,M,Triple,DEPORTIVO,el personal hizo todo lo posible por ayudar,demorado el servicio de habitaciones,El personal hizo todo lo posible por ayudar. Demorado el servicio de habitaciones.,5
94004,F,Sencilla,TURISMO,buenas instalacioness en general,la tv no funcionaba bien,Buenas instalacionessen general. La tv no funcionaba bien.,4
67426,F,Sencilla,OTRO,el colchon era comodisimo,el ascensor tardaba mucho,PerO el ascensor tardaba mucho. El colchon era comodisimo,3
53872,F,Doble Twin (2 camas),TURISMO,la habitación estaba limpia,el cuarto era muy pequeño,La habitación estaba limpia. pero el cuarto era muy pequeño.,3
18779,M,Sencilla,NEGOCIO,buena experiencia en general lo recomiendo,,Buena experiencia en general lo recomiendo.,4
69719,M,Cuádruple,SALUD,las camas eran comodas,la comida llego fria,Las camas eran comodas. La comida llego fria.,3
75537,M,Sencilla,SALUD,,no habia agua caliente en la mañana,La verdad No habia agua caliente en la mañana.,4
23772,F,Doble (1 cama),TURISMO,,,no tengo mucho que decir.,4
26265,M,Sencilla,PERSONAL,el personal fue amable,se escuchaba todo del pasillo y en recepción se demoraron demasiado,El personal fue amable. Se escuchaba todo del pasillo y en recepción se demoraron demasiado.,2
27309,M,Sencilla,SALUD,la ubicacion es muy buena,,La ubicacion es muy buena. Lo recomiendo.,4
8553,M,Sencilla,SALUD,,,cumple pero nada del otro mundo.,4
33701,F,Doble Twin (2 camas),TURISMO,,demasiado ruido externo y el desayuno no fue lo eSperado,La verdad Demasiado ruido externo y el desayuno no fue lo esperado.,3
5334,M,Doble Twin (2 camas),PERSONAL,me parecio un hotel muy completo,la limpieza podria mejorar,"Me parecio un hotel muy completo, sin embargo la limpieza pofria mejorar.",3
60827,M,Doble Twin (2 camas),OTRO,el wifi funcionaBa bien,la cama noera muy comoda,"El wifi funcionaba bien, eso si la cama noera muy comoda.",4
7626,M,Cuádruple,DEPORTIVO,buena experiencia en general lo recomiendo,había mucho ruido en la noche y la atención pudo ser mejor,Buena experiencia en general lo recomiendo. eso sí había mucho ruido en la noche y la atención pudo ser mejor.,3
48235,F,Sencilla,DEPORTIVO,la ubicacion es muy buena,el cuarto era muypequeño,Sin embargo el cuarto era muypequeño. La ubicacion es muy buena.,3
93357,F,Sencilla,NEGOCIO,la piscina estaba muy bien,el servicio fue algo demorado,La piscina estaba muy bien. la verdad el servicio fue algo demorado.,2
27097,F,Doble Twin (2 camas),SALUD,la ubicación es muy buena,falta mantenimiento en algunas areas,La ubicación es muy buena. igual falta mantenimiento en algunas areas.,3
36910,F,Doble Twin (2 camas),PERSONAL,el personal super amable y atento,femasiado ruido externo,El personal super amable y atento. Femasuado ruido externo.,3
49280,F,Doble (1 cama),NEGOCIO,la piscina estaba muy bien,demorado el servicio de habitaciones,La piscina estaba muy bien. Demoeado el servicio de habitaciones.,4
61846,M,Sencilla,TURISMO,las toallas y ropa de cama limpias,la cama no era muy comoda y poca variedad en el desayuno,"Las toallas y ropa de cama limpias, la verdad la cama no era muy comoda y poca variedad en el desayuno.",2
67207,M,Doble Twin (2 camas),SALUD,todo estuvo bien en general,,Todo estuvo bien en general. Volvería.,4
53028,M,Triple,PERSONAL,todo estuvo bien en general,se escuchaba todo del pasillo,Todo estuvo bien en general. Se escuchaba todo del pasillo.,5
84284,M,Doble (1 cama),DEPORTIVO,el colchon era comodisimo,,El colchon era comodisimo. Buen hotel.,5
17236,M,Sencilla,NEGOCIO,,el baño estaba algo descuidado,El bañoestaba algo descuidado,4
90282,F,Sencilla,DEPORTIVO,excelente ubicacion cerca a todo,falta mantenimiento en algunas areas,"Excelente ubicacion cerca a todo, perO la verdad falta mantenimiento en algunas areas.",4
5005,M,Doble (1 cama),PERSONAL,la habitación estaba limpia,falta mantenimiento en algunas areas,La habitación estaba limpia. Falta mantenimiento en algunas aeeas,3
49819,M,Doble (1 cama),DEPORTIVO,la habitación estaba limpia,el colchon estaba algo viejo,"La habitación estaba limpia, aunque el colchon estaba algo viejo.",4
65066,F,Doble (1 cama),TURISMO,muy buena vista desde la habitacion,el aire acondicionado hacia ruido,Muy buena vista desde la habitacion. igual el aire acondicionado hacia ruido.,4
78862,M,Triple,DEPORTIVO,el personal fUue amable,,El personal fuue amable. Lo recomiendo.,4
59471,M,Doble (1 cama),SALUD,rl check in fue rapido,lss instalaciones estan algoviejas,"Rl check in fue rapido, aunque igual lss instalaciones estan algoviejas.",5
24276,M,Doble Twin (2 camas),TURISMO,,,estuvo ok,4
63204,M,Sencilla,NEGOCIO,muy bien ubicado cerca al centro,el aire acondicionado hacia ruido,"Muy bien ubicado cerca al centro, igual el aire acondicionado hacia ruido.",4
77923,F,Triple,SALUD,me gustó el servicio,el precio era algo elevado para lo que ofrece,Me gustó el servicio. aunque el precio era algo elevado para lo que ofrece.,4
46843,M,Sencilla,TURISMO,muy buenhotel en general,el ascensor tardaba mucho,Sin embaego el ascensor tardaba mucho. Muy buenhotel en general.,3
46121,M,Sencilla,PERSONAL,,,no tengo mucho que decir.,1
22432,M,Sencilla,SALUD,la recepcion fue muy cordial,el parqueadero era muy pequeño,La recepcion fue muy cordial. pero el parqueadero era muy pequeño.,3
34903,M,Doble (1 cama),OTRO,limpieza impecable,el parqueadero era muy pequeño,Limpieza impecable. El parqueadero era muy pequeño.,3
91289,M,Sencilla,SALUD,,el aire acondicionado hacia ruido,La verdad El aire acondicionado hacia ruido.,2
12847,M,Doble (1 cama),NEGOCIO,las toallas y ropa de cama llimpias,,Las toallas y ropa de cama llimpias. Sin quejas.,4
38364,F,Doble (1 cama),TURISMO,excelentE ubicación cerca a todo,la atencion pudo ser mejor,Excelente ubicación ceeca a todo. la verdad la atencion pudo ser mejor.,4
4597,M,Sencilla,SALUD,la ubicacion es muy buena,pocA variedad en el desayuno,"La ubicacion es muy buena, pero la verdad pocA variedad en el desayuno.",1
7507,F,Doble (1 cama),OTRO,las toallas y ropa de cama limpias,había mucho ruido en la noche y la atención pudo ser mejor,Aunque igual había mucho ruido en la noche y la atención pudo ser mejor. Las toallas y ropa de cama limpias.,3
